Entry_ID,InChIKey,SMILES,Solubility,Source,smiles_canon
156,ZCGVPUAAMCMLTM-UHFFFAOYSA-N,C1=CC(=C(C=C1Cl)S(=O)(=O)O)N,-1.821745766,Data2,Nc1ccc(Cl)cc1S(=O)(=O)O
157,KVDFAXPMFJXDJJ-UHFFFAOYSA-N,CCC1CN(CCC(#N))C1C(=O)(O),-0.981842441,Data2,CCC1CN(CCC#N)C1C(=O)O
158,RXNXODTWPQTIHO-ZETCQYMHSA-N,CC(C)[C@@H](C(=O)O)NCCC#N,-1.123775102,Data2,CC(C)C(NCCC#N)C(=O)O
159,NGTORYSYDRDVFM-UHFFFAOYSA-N,CC(C(=O)O)NCCC#N,-0.006649379,Data2,CC(NCCC#N)C(=O)O
160,ALWDVDJEMWKXEY-UHFFFAOYSA-N,CNC(=O)CCC(=O)(N),-0.813414177,Data2,CNC(=O)CCC(N)=O
161,WFDOLCYFWRFQEG-SCSAIBSYSA-N,CC[C@@H](C)NC(=S)N,-1.13902592,Data2,CCC(C)NC(N)=S
162,SCQOFMGAFNWKPH-UHFFFAOYSA-N,CC1=C(C(=O)NC(C1)(C)C)C#N,-1.753001603,Data2,CC1=C(C#N)C(=O)NC(C)(C)C1
163,JQKDIRYFZWAOTB-UHFFFAOYSA-N,CCC(N)C(=O)NC(CC)C(=O)(O),-1.296965237,Data2,CCC(N)C(=O)NC(CC)C(=O)O
164,YKUFMYSNUQLIQS-UHFFFAOYSA-N,CC1=CN=C(NC1=O)N,-1.495301453,Data2,Cc1cnc(N)[nH]c1=O
165,QDKOFCUUXIAICD-UHFFFAOYSA-N,C1CC=C(C(C1)C(=O)O)C(=O)O,-1.287883405,Data2,O=C(O)C1=CCCCC1C(=O)O
166,CDPPYCZVWYZBJH-UHFFFAOYSA-N,CC(C)(C(=O)O)C(C)(C)C(=O)O,-1.559806913,Data2,CC(C)(C(=O)O)C(C)(C)C(=O)O
167,HFAYWAUCHUMJMH-UHFFFAOYSA-N,C1C(=O)NC=NC1=O,-1.65162686,Data2,O=C1CC(=O)NC=N1
168,FJHGMUDVUAXUEK-UHFFFAOYSA-N,CC1=CC(=C(C=C1)S(=O)(=O)O)N,-2.126201008,Data2,Cc1ccc(S(=O)(=O)O)c(N)c1
169,JFKWIFMXMYRTAZ-UHFFFAOYSA-N,CNCC(CC=C)(C(=O)(O))C(=O)(O),-0.749861611,Data2,C=CCC(CNC)(C(=O)O)C(=O)O
170,KFEIZXFOLXOVFU-SCSAIBSYSA-N,[H][C@](C)(OC(=S)N(C)C)C(O)=O,-0.947492539,Data2,CC(OC(=S)N(C)C)C(=O)O
171,JQVMRGYDSQFFJC-UHFFFAOYSA-N,C1=CC=C(C=C1)CNC(=O)CC#N,-2.064964371,Data2,N#CCC(=O)NCc1ccccc1
172,KEISVHMIDOVJRP-UHFFFAOYSA-N,CC1=C(C=CC=C1S(=O)(=O)O)N,-1.739574664,Data2,Cc1c(N)cccc1S(=O)(=O)O
173,CZTPMDLWMYKCCU-UHFFFAOYSA-N,CC(C(CC=C)C(=O)O)C(=O)O,-1.059891444,Data2,C=CCC(C(=O)O)C(C)C(=O)O
174,MPOVRXTVHXDFII-UHFFFAOYSA-N,CC(CCCC(C)C(=O)(O))C(=O)(O),-0.932266161,Data2,CC(CCCC(C)C(=O)O)C(=O)O
175,KEJXACDCOMURLL-UHFFFAOYSA-N,CN1C=C(N(C1=O)C)C(=O)O,-0.970797704,Data2,Cn1cc(C(=O)O)n(C)c1=O
176,SOGBOGBTIKMGFS-UHFFFAOYSA-N,C1=CSC(=C1)C(=O)NN,-0.754898501,Data2,NNC(=O)c1cccs1
177,TVBUURYOYAXGMP-UHFFFAOYSA-N,CCC(=C(CC(=O)O)C(=O)O)C,-2.332892716,Data2,CCC(C)=C(CC(=O)O)C(=O)O
178,GZHCYRZFDQBRLU-FNORWQNLSA-N,CCOC(=O)CN\C(C)=C\C(C)=O,-0.586446642,Data2,CCOC(=O)CNC(C)=CC(C)=O
179,QRAXZXPSAGQUNP-UHFFFAOYSA-N,CNC1=CC=C(C=C1)S(=O)(=O)O,0.180989297,Data2,CNc1ccc(S(=O)(=O)O)cc1
180,NSDYIDKTTPXCRH-UHFFFAOYSA-N,C(CCC(=O)O)CCN=C(N)N,-2.387339686,Data2,NC(N)=NCCCCCC(=O)O
181,QNUWEXSGZVBMDV-UHFFFAOYSA-N,C1=CC(=CC(=C1)C(=O)O)CC(=O)O,-1.778537118,Data2,O=C(O)Cc1cccc(C(=O)O)c1
182,DMEDOWYXHVUPMO-UHFFFAOYSA-N,C1=CC(=CC=C1CC(=O)O)C(=O)O,-1.255658373,Data2,O=C(O)Cc1ccc(C(=O)O)cc1
183,DVNFLGLGNLXITH-REOHCLBHSA-N,C[C@@H](C(=O)O)N=C(N)N,-0.198637216,Data2,CC(N=C(N)N)C(=O)O
184,DATAGRPVKZEWHA-YFKPBYRVSA-N,CCNC(=O)CC[C@@H](C(=O)O)N,0.202996645,Data2,CCNC(=O)CCC(N)C(=O)O
185,GPFAJKDEDBRFOS-FKQDBXSBSA-N,CN1CC[C@@]23[C@@H]4[C@H]1CC1C3C(O[C@H]2[C@H](C=C4)O)C(CC1)OCCN1CCOCC1,-1.299401589,Data2,CN1CCC23C4C=CC(O)C2OC2C(OCCN5CCOCC5)CCC(CC41)C23
186,BONRIQWDXHCVOH-UHFFFAOYSA-N,C1=C(NC=N1)S(=O)(=O)O,0.130357655,Data2,O=S(=O)(O)c1cnc[nH]1
187,NSPLFNGUPLZYHV-UHFFFAOYSA-N,C1=CC2=C(C(=O)C=CN2)N=C1,-2.244153818,Data2,O=c1cc[nH]c2cccnc12
188,LKXREDOIMHQPQO-UHFFFAOYSA-N,CC1=C(C(=NC=C1)C(=O)O)C(=O)O,-1.328619413,Data2,Cc1ccnc(C(=O)O)c1C(=O)O
189,ZMPRRFPMMJQXPP-UHFFFAOYSA-N,C1=CC=C(C(=C1)C(=O)O)S(=O)(=O)O,0.393231812,Data2,O=C(O)c1ccccc1S(=O)(=O)O
190,JGEPERFKPFDKAX-UHFFFAOYSA-N,CC(=O)C1=CC(=CC=C1)NC(=O)N,-1.874306371,Data2,CC(=O)c1cccc(NC(N)=O)c1
191,RCCYSVYHULFYHE-UHFFFAOYSA-N,C(CC(=O)N)CC(=O)N,-0.263185824,Data2,NC(=O)CCCC(N)=O
192,QEZZCWMQXHXAFG-UHFFFAOYSA-N,C1=CC2=C(C=C(C=C2)S(=O)(=O)O)C(=C1)N,-1.682277378,Data2,Nc1cccc2ccc(S(=O)(=O)O)cc12
193,BSSNZUFKXJJCBG-OWOJBTEDSA-N,C(=C/C(=O)N)\C(=O)N,-2.5132176,Data2,NC(=O)C=CC(N)=O
194,GVNWZKBFMFUVNX-UHFFFAOYSA-N,C(CCC(=O)N)CC(=O)N,-1.515422222,Data2,NC(=O)CCCCC(N)=O
195,QZZQIRLQHUUWOH-UHFFFAOYSA-N,CC1=CC(=NC(=O)N1)N,-1.495301453,Data2,Cc1cc(N)nc(=O)[nH]1
196,BQYOGZXCESFTRX-UHFFFAOYSA-N,C1CC(=CC=C1C(=O)O)C(=O)O,-3.501421002,Data2,O=C(O)C1=CC=C(C(=O)O)CC1
197,FPRQARNPKWVCNI-UHFFFAOYSA-N,C1=COC(=C1)COC=O,-0.98347823,Data2,O=COCc1ccco1
198,AWJRUIZRYJPUHU-UHFFFAOYSA-N,C1=CC(=O)NC=C1S(=O)(=O)N,-1.843058278,Data2,NS(=O)(=O)c1ccc(=O)[nH]c1
199,GFWWREGOTNQVGC-UHFFFAOYSA-N,CC1=C(CC(O)=O)C(=O)NC(=O)N1,-2.310929214,Data2,Cc1[nH]c(=O)[nH]c(=O)c1CC(=O)O
200,VXPQZDZQAWMEHT-UHFFFAOYSA-N,C1=CC(=NC=C1S(=O)(=O)N)N,-1.217333513,Data2,Nc1ccc(S(N)(=O)=O)cn1
201,ODFWTQNMGOYAIP-UHFFFAOYSA-N,CCC(S(=O)(=O)CC)S(=O)(=O)CC,-1.460916864,Data2,CCC(S(=O)(=O)CC)S(=O)(=O)CC
202,QJGHJWKPZQIOSN-UHFFFAOYSA-N,C1=CC(=CC=C1CS(=O)(=O)O)N,-2.28780173,Data2,Nc1ccc(CS(=O)(=O)O)cc1
203,UEWQTRNYJJIPSF-UHFFFAOYSA-N,C1=CC=C(C=C1)N2C(=O)N=C(N2)N,-2.467805355,Data2,Nc1nc(=O)n(-c2ccccc2)[nH]1
204,NHZLNPMOSADWGC-UHFFFAOYSA-N,NC1CCC(CC1)S(=O)(=O)NC1CNC2C(N1)CCCC2,-4.602546129,Data2,NC1CCC(S(=O)(=O)NC2CNC3CCCCC3N2)CC1
205,JEHHECCRMUOFLV-UHFFFAOYSA-N,CC(C)C(C(C)C(=O)(O))C(=O)(O),-1.434868177,Data2,CC(C)C(C(=O)O)C(C)C(=O)O
206,ZEZJPIDPVXJEME-UHFFFAOYSA-N,C1=CNC(=CC1=O)O,-1.249834042,Data2,O=c1cc[nH]c(O)c1
207,LJIRXNPXTVQOEU-MKKAVFGOSA-N,C1CC/C(=N\O)/C(=N\O)/CC1,-1.425015124,Data2,ON=C1CCCCCC1=NO
208,SILINKWDNDDXTL-UHFFFAOYSA-N,C1=CC(=C(C=C1N)S(=O)(=O)O)O,-2.450823375,Data2,Nc1ccc(O)c(S(=O)(=O)O)c1
209,BQNWWHFSEXYHKU-UHFFFAOYSA-N,NC(=O)NCCCCCC(O)=O,-2.161866905,Data2,NC(=O)NCCCCCC(=O)O
210,LRSASMSXMSNRBT-UHFFFAOYSA-N,CC1=C(NC(=O)N=C1)N,-0.559542349,Data2,Cc1cnc(=O)[nH]c1N
211,CZJGCEGNCSGRBI-UHFFFAOYSA-N,CCC1=C(NC(=O)N=C1)N,-1.019662779,Data2,CCc1cnc(=O)[nH]c1N
212,JQNOJPRGXMMBQO-UHFFFAOYSA-N,CC(C)C(NCCC(=O)(O))C(=O)(O),-0.896732844,Data2,CC(C)C(NCCC(=O)O)C(=O)O
213,HFIIQXBYXBKNNZ-UHFFFAOYSA-N,NC1=C(CC(=O)(O))C=NC(=O)N1,-1.700616425,Data2,Nc1[nH]c(=O)ncc1CC(=O)O
214,FPDYKABXINADKS-LURJTMIESA-N,CCCC[C@@H](C(=O)[O-])[NH2+]C,-0.153366445,Data2,CCCCC([NH2+]C)C(=O)[O-]
215,NJBCRXCAPCODGX-UHFFFAOYSA-N,CC(C)CNCC(C)C,-1.769007871,Data2,CC(C)CNCC(C)C
216,GNVRJGIVDSQCOP-UHFFFAOYSA-N,CCN(C)CC,1.059632954,Data2,CCN(C)CC
217,QCOGKXLOEWLIDC-UHFFFAOYSA-N,CCCCNC,1.059632954,Data2,CCCCNC
218,DXSUORGKJZADET-YFKPBYRVSA-N,CC(C(C)(C)C)N,0.98608848,Data2,CC(N)C(C)(C)C
219,AKNUHUCEWALCOI-UHFFFAOYSA-N,CCN(CCO)CCO,0.875528381,Data2,CCN(CCO)CCO
220,DOSWHECVUKBMCG-UHFFFAOYSA-N,C1CCC(CC1)NCCCN,-1.654312434,Data2,NCCCNC1CCCCC1
221,SROYVYGZVXMVOA-UHFFFAOYSA-N,C1=CC2=C(C(=C1)S(=O)(=O)O)C(=O)C3=C(C2=O)C=C(C=C3)S(=O)(=O)O,0.4338,Data2,O=C1c2cc(S(=O)(=O)O)ccc2C(=O)c2c1cccc2S(=O)(=O)O
222,URYYVOIYTNXXBN-UPHRSURJSA-N,C1CCC/C=C\CC1,-3.770336047,Data2,C1=CCCCCCC1
223,YGYAWVDWMABLBF-UHFFFAOYSA-N,C(=O)(Cl)Cl,-1.136676971,Data2,O=C(Cl)Cl
224,NPNUFJAVOOONJE-GFUGXAQUSA-N,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,-6.610549667,Data2,C=C1CCC=C(C)CCC2C1CC2(C)C
225,RINOYHWVBUKAQE-UHFFFAOYSA-N,CC1=CC=CC=C1I,-3.958318956,Data2,Cc1ccccc1I
226,UDHAWRUAECEBHC-UHFFFAOYSA-N,CC1=CC=C(C=C1)I,-3.958318956,Data2,Cc1ccc(I)cc1
227,MGNCLNQXLYJVJD-UHFFFAOYSA-N,C1(=NC(=NC(=N1)Cl)Cl)Cl,-0.568636585,Data2,Clc1nc(Cl)nc(Cl)n1
228,UWKQJZCTQGMHKD-UHFFFAOYSA-N,CC(C)(C)C1=NC(=CC=C1)C(C)(C)C,-4.431718034,Data2,CC(C)(C)c1cccc(C(C)(C)C)n1
229,UUIMDJFBHNDZOW-UHFFFAOYSA-N,CC(C)(C)C1=CC=CC=N1,-1.744685027,Data2,CC(C)(C)c1ccccn1
230,VADKRMSMGWJZCF-UHFFFAOYSA-N,C1=CC=C(C(=C1)O)Br,-0.899632125,Data2,Oc1ccccc1Br
231,KSMVZQYAVGTKIV-UHFFFAOYSA-N,CCCCCCCCCC=O,-3.555181167,Data2,CCCCCCCCCC=O
232,SYSZENVIJHPFNL-UHFFFAOYSA-N,COC1=CC=C(C=C1)I,-3.679086587,Data2,COc1ccc(I)cc1
233,YSHMQTRICHYLGF-UHFFFAOYSA-N,CC(C)(C)C1=CC=NC=C1,-1.267623252,Data2,CC(C)(C)c1ccncc1
234,LEOBMIVTCWKNCB-UHFFFAOYSA-N,CC(C)(C)C1=CC(=NC=C1)C(C)(C)C,-3.74519285,Data2,CC(C)(C)c1ccnc(C(C)(C)C)c1
235,HFHFGHLXUCOHLN-UHFFFAOYSA-N,C1=CC=C(C(=C1)O)F,-0.473671607,Data2,Oc1ccccc1F
236,OAEGRYMCJYIXQT-UHFFFAOYSA-N,C(=N)(C(=N)S)S,-2.512874488,Data2,N=C(S)C(=N)S
237,FWFSEYBSWVRWGL-UHFFFAOYSA-N,C1CC=CC(=O)C1,-0.424145402,Data2,O=C1C=CCCC1
238,SCCCFNJTCDSLCY-UHFFFAOYSA-N,IC1=CC=C(C=C1)N(=O)=O,-3.949055269,Data2,O=[N+]([O-])c1ccc(I)cc1
239,WZJYKHNJTSNBHV-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC3=C2N=CC=C3,-3.007876228,Data2,c1ccc2c(c1)ccc1cccnc12
240,YQUQWHNMBPIWGK-UHFFFAOYSA-N,CC(C)C1=CC=C(C=C1)O,-1.620540901,Data2,CC(C)c1ccc(O)cc1
241,ICTHGQKQYABWMV-UHFFFAOYSA-N,CC(C)(C)CC1=CC=C(C=C1)O,-2.990188164,Data2,CC(C)(C)Cc1ccc(O)cc1
242,VCZNNAKNUVJVGX-UHFFFAOYSA-N,CC1=CC=C(C=C1)C#N,-2.510033722,Data2,Cc1ccc(C#N)cc1
243,WURBFLDFSFBTLW-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,-4.053185878,Data2,O=C(C(=O)c1ccccc1)c1ccccc1
244,FFCSRWGYGMRBGD-UHFFFAOYSA-N,C1=CC(=CC(=C1)I)N,-3.240123144,Data2,Nc1cccc(I)c1
245,KQDJTBPASNJQFQ-UHFFFAOYSA-N,C1=CC=C(C(=C1)O)I,-0.92445619,Data2,Oc1ccccc1I
246,AVESFRBKERIICX-UHFFFAOYSA-N,C(NC12OC3C4C5C(C14)C1CC5C3C21)C1=CC=CC=C1,-3.39852141,Data2,c1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1
247,YQNWZWMKLDQSAC-UHFFFAOYSA-N,CC1=CC(=C(C=C1)SC2=CC=CC=C2N3CCNCC3)C,-3.520631984,Data2,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
248,VOLRSQPSJGXRNJ-UHFFFAOYSA-N,C1=CC(=CC=C1CBr)[N+](=O)[O-],-3.698970004,Data2,O=[N+]([O-])c1ccc(CBr)cc1
249,FGSGHBPKHFDJOP-UHFFFAOYSA-N,CCOC(=O)C1CCCCC1=O,-2.117036616,Data2,CCOC(=O)C1CCCCC1=O
250,JECYUBVRTQDVAT-UHFFFAOYSA-N,CC(=O)C1=CC=CC=C1O,-1.301029996,Data2,CC(=O)c1ccccc1O
251,VRZWCYZJGUYTKU-UHFFFAOYSA-N,CN1C=NC2=CN=CN=C21,0.641992559,Data2,Cn1cnc2cncnc21
252,NHQDETIJWKXCTC-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)C(=O)OO,-2.147055154,Data2,O=C(OO)c1cccc(Cl)c1
253,ALAHNIFCYINFGN-ZMONIFLSSA-N,C[C@H]1CC[C@@H](C)[C@@H]1C(O)=O,-1.9327854,Data2,CC1CCC(C)C1C(=O)O
254,VIBOGIYPPWLDTI-UHFFFAOYSA-N,C1=CC=C2C=C(C=CC2=C1)CC(=O)O,-3.026964951,Data2,O=C(O)Cc1ccc2ccccc2c1
255,CQKIJHDQEAQSSZ-UHFFFAOYSA-N,CCCCN(CCCC)P(=O)(N(CCCC)CCCC)N(CCCC)CCCC,-3.857016714,Data2,CCCCN(CCCC)P(=O)(N(CCCC)CCCC)N(CCCC)CCCC
256,WARCRYXKINZHGQ-UHFFFAOYSA-N,C1=CC=C(C=C1)C(=O)NN,-0.67779787,Data2,NNC(=O)c1ccccc1
257,XHUAIKXCACQSGV-UHFFFAOYSA-N,C1=CC(=C(C=C1Cl)Cl)OCCC(=O)O,-2.82712362,Data2,O=C(O)CCOc1ccc(Cl)cc1Cl
258,XHXMPURWMSJENN-UHFFFAOYSA-N,CC1=CC(=O)OC2=C1C=C3CCCN4C3=C2CCC4,-3.885939948,Data2,Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3
259,FXNFHKRTJBSTCS-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O,-4.699357479,Data2,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
260,IEFWDQQGFDLKFK-UHFFFAOYSA-N,CN(C)C1=NC(=NC(=N1)N)N,-2.108832711,Data2,CN(C)c1nc(N)nc(N)n1
261,NBYLBWHHTUWMER-UHFFFAOYSA-N,CC1=NC2=C(C=CC=C2O)C=C1,-1.609067643,Data2,Cc1ccc2cccc(O)c2n1
262,TZXKOCQBRNJULO-UHFFFAOYSA-N,CC1=C(C(=O)C=CN1C)O,-0.94693266,Data2,Cc1c(O)c(=O)ccn1C
263,RFWDAWXPYZTVSN-UHFFFAOYSA-N,C1CCC(CC1)C(=O)NO,-0.793836745,Data2,O=C(NO)C1CCCCC1
264,VPLZGVOSFFCKFC-UHFFFAOYSA-N,CN1C(=O)C=CNC1=O,0.200263251,Data2,Cn1c(=O)cc[nH]c1=O
265,ORHBXUUXSCNDEV-UHFFFAOYSA-N,C1=CC(=CC2=C1C=CC(=O)O2)O,-2.416462428,Data2,O=c1ccc2ccc(O)cc2o1
266,BUIQHLZKVOZIFV-UHFFFAOYSA-N,CNC1=NC2=C(N=C(NC)N=C2NC)C(NC)=N1,-3.552976173,Data2,CNc1nc(NC)c2nc(NC)nc(NC)c2n1
267,XPOQHMRABVBWPR-ZDUSSCGKSA-N,FC(F)(F)[C@]1(OC(=O)NC2=CC=C(Cl)C=C12)C#CC1CC1,-3.666736779,Data2,O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1
268,VCCBEIPGXKNHFW-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC=C(C=C2)O)O,-3.64675371,Data2,Oc1ccc(-c2ccc(O)cc2)cc1
269,CTRPRMNBTVRDFH-UHFFFAOYSA-N,CNC1=NC(=NC(=N1)N)N,-1.013047996,Data2,CNc1nc(N)nc(N)n1
270,ZNDZIKKLULYHLG-UHFFFAOYSA-N,CN(C(=O)C1=CC=C(C=C1)[N+](=O)[O-])O,-2.869371221,Data2,CN(O)C(=O)c1ccc([N+](=O)[O-])cc1
271,RSWBWHPZXKLUEX-VOTSOKGWSA-N,CC1=CC=CC=C1/C=C/C(=O)O,-3.494015375,Data2,Cc1ccccc1C=CC(=O)O
272,RURHILYUWQEGOS-VOTSOKGWSA-N,CC1=CC=C(C=C1)/C=C/C(=O)O,-6.477624959,Data2,Cc1ccc(C=CC(=O)O)cc1
273,GHWYJRRNNWVCPM-UHFFFAOYSA-N,C1=CC=C(C=C1)NC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],-5.441793649,Data2,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ccccc2)c([N+](=O)[O-])c1
274,WUWZFLYEDXODEJ-UHFFFAOYSA-N,C1=CNC(=O)C2=NC=CN=C21,-1.187079378,Data2,O=c1[nH]ccc2nccnc12
275,BXJVBCCMZKYRGE-UHFFFAOYSA-N,CN(C)C1=NC=C2C(=N1)N=CN2,-2.690228018,Data2,CN(C)c1ncc2[nH]cnc2n1
276,MKWKNSIESPFAQN-UHFFFAOYSA-N,C1CCC(CC1)NCCS(=O)(=O)O,-0.301226976,Data2,O=S(=O)(O)CCNC1CCCCC1
277,RYRPHZROJNDXEV-UHFFFAOYSA-N,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)SCC(=O)O,-4.301600445,Data2,O=C(O)CSC(c1ccccc1)(c1ccccc1)c1ccccc1
278,PCMORTLOPMLEFB-ONEGZZNKSA-N,COC1=CC(=CC(=C1O)OC)/C=C/C(=O)O,-2.83214685,Data2,COc1cc(C=CC(=O)O)cc(OC)c1O
279,PYZRQGJRPPTADH-UHFFFAOYSA-N,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N,-3.220878683,Data2,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
280,GTKOKCQMHAGFSM-UHFFFAOYSA-N,CN1C(=NN=N1)N,-0.717299018,Data2,Cn1nnnc1N
281,URKOMYMAXPYINW-UHFFFAOYSA-N,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,-3.036212025,Data2,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1
282,PKBGHORNUFQAAW-UHFFFAOYSA-N,C1=CC(=CC=C1C(=O)NN)Cl,-1.939274932,Data2,NNC(=O)c1ccc(Cl)cc1
283,ASDLSKCKYGVMAI-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)C(=O)O,-4.493304834,Data2,O=C(O)c1ccc2c(c1)C(=O)c1ccccc1C2=O
284,FOXVXKQOEJNTAB-UHFFFAOYSA-N,C1=C(N=C2C(=NC=NC2=N1)N)N,-3.589791611,Data2,Nc1cnc2ncnc(N)c2n1
285,NZNZVVKYXXVNKG-UHFFFAOYSA-N,C1=CNC2=NC=CN=C2C1=O,-1.552821729,Data2,O=c1cc[nH]c2nccnc12
286,ICUZHLHSYKJAGS-UHFFFAOYSA-N,C1=NC2=C(C(=O)NC(=O)N2)NC1=O,-3.125235403,Data2,O=c1cnc2[nH]c(=O)[nH]c(=O)c2[nH]1
287,NORABPMBUQMZLT-UHFFFAOYSA-N,C1=CC(=CC=C1C(=O)NO)[N+](=O)[O-],-1.939294695,Data2,O=C(NO)c1ccc([N+](=O)[O-])cc1
288,GHRVKGJJVOVIGD-UHFFFAOYSA-N,C1=C(N=C2C(=N1)C(=NC=N2)N)N,-2.908897671,Data2,Nc1cnc2c(N)ncnc2n1
289,KZNIFHPLKGYRTM-UHFFFAOYSA-N,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,-5.301417471,Data2,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
290,XBZSBBLNHFMTEB-OLQVQODUSA-N,OC(=O)[C@H]1CCC[C@H](C1)C(O)=O,-0.887680363,Data2,O=C(O)C1CCCC(C(=O)O)C1
291,WIQURXUWPJLEDJ-UHFFFAOYSA-N,CC(C(=O)O)S(=O)(=O)C1=CC=CC=C1,-0.886859818,Data2,CC(C(=O)O)S(=O)(=O)c1ccccc1
292,DKEXFJVMVGETOO-LURJTMIESA-N,[H][C@@](CC(C)C)(NC(=O)CN)C(O)=O,-0.43332245,Data2,CC(C)CC(NC(=O)CN)C(=O)O
293,OOUSHFSJKWPYDZ-UHFFFAOYSA-N,CSC1=NC2=NC=NC=C2N1,-2.033690362,Data2,CSc1nc2ncncc2[nH]1
294,GLVAUDGFNGKCSF-UHFFFAOYSA-N,C1=NC2=C(N1)C(=NC=N2)S,-2.784417571,Data2,Sc1ncnc2nc[nH]c12
295,UYEMGAFJOZZIFP-UHFFFAOYSA-N,C1=C(C=C(C=C1O)O)C(=O)O,-0.180462554,Data2,O=C(O)c1cc(O)cc(O)c1
296,GODGOGGXLHQPBK-UHFFFAOYSA-N,CC1=CC=C(C=C1)[As](=O)(O)O,-1.366107503,Data2,Cc1ccc([As](=O)(O)O)cc1
297,OMTLTRHIFJPRRL-UHFFFAOYSA-N,C1=CC=C(C=C1)C(CCCCCC(=O)O)(C2=CC=CC=C2)C(=O)O,-3.496706166,Data2,O=C(O)CCCCCC(C(=O)O)(c1ccccc1)c1ccccc1
298,IDLIBMYXWLTILR-UHFFFAOYSA-N,OC(=O)C1=CC=C(Cl)C(=C1)N=NC1=CC=C(O)C=C1,-4.080248361,Data2,O=C(O)c1ccc(Cl)c(N=Nc2ccc(O)cc2)c1
299,GEVCSRLIETZLTD-UHFFFAOYSA-N,CSC1=NC=C2C(=N1)N=CN2,-2.562635301,Data2,CSc1ncc2[nH]cnc2n1
300,CQWXKASOCUAEOW-UHFFFAOYSA-N,C(COCC(=O)O)OCC(=O)O,0.431358888,Data2,O=C(O)COCCOCC(=O)O
301,PLXOVUJYCGXIQP-UHFFFAOYSA-N,C1=CC=C2C=C(C=CC2=C1)[As](=O)(O)O,-2.810509961,Data2,O=[As](O)(O)c1ccc2ccccc2c1
302,DDKJBMJRSZIKOJ-UHFFFAOYSA-N,OC(=O)CCCCCCC(C(O)=O)(C1=CC=CC=C1)C1=CC=CC=C1,-3.920290484,Data2,O=C(O)CCCCCCC(C(=O)O)(c1ccccc1)c1ccccc1
303,FXRCFWSUCFIHLF-UHFFFAOYSA-N,C1=C(N=C2C(=N1)C(=NC(=N2)N)N)N,-2.902032308,Data2,Nc1cnc2c(N)nc(N)nc2n1
304,XUMIJWCAWDYMOE-UHFFFAOYSA-N,C1=CC=C2C(=C1)C=CC=C2[As](=O)(O)O,-2.509479966,Data2,O=[As](O)(O)c1cccc2ccccc12
305,UXCMKYWTPWHUIC-UHFFFAOYSA-N,CNC1(C)CN(C1)C1=C(F)C2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,-5.861371893,Data2,CNC1(C)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C1
306,QQQMJWSOHKTWDZ-UHFFFAOYSA-N,C(C(=O)O)N(CC(=O)O)N,-1.72345274,Data2,NN(CC(=O)O)CC(=O)O
307,DNBMRENNZIQFFS-UHFFFAOYSA-N,CNC1=NC2=NC=NC=C2N1,-1.826893762,Data2,CNc1nc2ncncc2[nH]1
308,MGQRCDWAEYGOIZ-UHFFFAOYSA-N,OC(=O)C1=CC=CC(=C1)N=NC1=CC=C(O)C=C1,-3.850208995,Data2,O=C(O)c1cccc(N=Nc2ccc(O)cc2)c1
309,XGALLCVXEZPNRQ-UHFFFAOYSA-N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,-5.327999806,Data2,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
310,XSSYCIGJYCVRRK-NKWVEPMBSA-N,NC1=NC2=C(N=CN2[C@H]2C[C@@H](CO)C=C2)C(O)=N1,-2.29972691,Data2,Nc1nc(O)c2ncn(C3C=CC(CO)C3)c2n1
