,smiles_canon,Solubility,occurence
2228,CC1(C)OCC(C2OC3OC(C)(C)OC3C2O)O1,-0.785029608,1.0
2245,CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC,-5.859988434,1.0
2268,O=Cc1cc(Br)ccc1O,-3.303239269,1.0
2273,O=C(O)c1cc2ccccc2oc1=O,-2.158545238,1.0
2284,NN=C(N)S,-0.95966137,1.0
2285,C1OOCN2COOCN1COOC2,-3.318418142,1.0
2307,CCCCCCCCCC(=O)CC(=O)C(=O)O,-3.083359265,1.0
2344,COC(=O)c1cc(O)c(OC)c(O)c1,-1.59808982,1.0
2355,NC(=O)N(c1ccccc1)c1ccccc1,-3.15075644,1.0
2357,CC(=O)OCOC(=O)c1ccccc1OC(C)=O,-2.016190466,1.0
2373,CC1(C)NC(=O)NC1=O,-0.107650826,1.0
2378,Nc1ccc2oc(=O)ccc2c1,-1.839901338,1.0
2379,CO[Si](CCCCCC[Si](OC)(OC)OC)(OC)OC,-3.792950644,1.0
2384,Cc1c(I)c(=O)n(-c2ccccc2)n1C,-2.594019427,1.0
2385,O=C(O)CO,0.967089899,1.0
2387,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,-6.070684207,1.0
2395,N=C(N)N,-1.506549148,1.0
2399,CCCCCC=CCC=CCCCCCCCC(=O)O,-5.24645832,1.0
2407,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccccc1,-4.708639389,1.0
2411,NC(S)=NN=C(N)S,-1.796516516,1.0
2414,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,-9.258147299,1.0
2430,Nc1ccc([N+](=O)[O-])cc1C(=O)O,-2.260405332,1.0
2440,Cc1cc(=O)oc2ccc(O)cc12,-2.370870691,1.0
2445,N=C(S)N=C(N)S,-1.699612927,1.0
2463,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,-3.914200875,1.0
2472,CCOC(=O)c1cc2ccccc2oc1=O,-3.338874649,1.0
2483,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,-3.920870786,1.0
2484,O=c1cc(O)nc[nH]1,-1.65162686,1.0
2500,O=C1CNC(=O)N1c1ccccc1,-1.267319657,1.0
2503,CCCCC(CC)C(=O)NC(N)=O,-2.668059607,1.0
2504,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,-4.592698486,1.0
2505,CCCC(=O)OCOC(=O)c1ccccc1OC(C)=O,-2.903524064,1.0
2518,N#CCC(=O)Nc1ccc(Cl)cc1,-3.289187468,1.0
2532,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,-5.663870253,1.0
2556,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,-3.248364055,1.0
2558,CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,-3.653755043,1.0
2562,NC1CCC(S(=O)(=O)C2CCCCC2N)CC1,-3.104942108,1.0
2571,CC(CO)(CO)CO,-0.933595739,1.0
2581,O=C(O)c1cc(N=Nc2ccccc2)ccc1O,-3.055866254,1.0
2585,COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,-5.309887799,1.0
2593,O=C(O)CC1=CC(=O)OC2CCC3CCCCC3C12,-3.174794958,1.0
2595,[N-]=[N+]=Nc1ccc(CC(N)C(=O)O)cc1I,-4.818806325,1.0
2601,O=[N+]([O-])c1ccc(O)cc1[N+](=O)[O-],-0.483322003,1.0
2608,O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,-5.023300324,1.0
2611,CN=C(NCc1cnc(Cl)s1)N[N+](=O)[O-],-2.882836003,1.0
2612,NC1CCC(S(=O)(=O)NC2CCCCC2)CC1,-1.54987868,1.0
2617,CCC1NC(N)NC(N)C1C1CCC(Cl)CC1,-4.395710709,1.0
2633,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,-3.617173917,1.0
2636,CC1(C)SC2C(N)C(=O)N2C1C(=O)O,-1.949369925,1.0
2649,CCOC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,-1.538815202,1.0
2659,O=C(O)C1CCC(C(=O)O)CC1,-2.332892716,1.0
2685,O=C(NC(C(=O)O)c1ccccc1)c1ccccc1,-2.245648789,1.0
2694,Nc1ccccc1S(=O)(=O)O,-1.213216947,1.0
2714,O=C(O)C(=O)Nc1ccccc1C(=O)O,-2.27126061,1.0
2717,O=C(O)C=CC(=O)CCC(=O)O,-1.758760544,1.0
2719,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,-3.343308676,1.0
2724,CN(c1ccccn1)S(=O)(=O)c1ccc(N)cc1,-2.286944938,1.0
2730,NC(=O)CCC(N)=O,-1.546393087,1.0
2740,Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,-1.582249361,1.0
2742,COc1ccc(C2(O)OCC(COc3cc(C)c(Cl)c(C)c3)O2)cc1OC,-4.69881605,1.0
2744,O=C(NC1CCCCC1)C1CC(O)C(O)C(O)C1,-2.088561312,1.0
2746,CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,-5.706358379,1.0
2747,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1,-4.696684446,1.0
2749,COC1CCC2C(C3C4CC5OCOC5CC4CCN3C)OC(=O)C2C1OC,-4.106530854,1.0
2752,CC1CCC(=NO)C(=NO)C1,-1.662174308,1.0
2755,Cc1c(C2(c3cc(Br)c(O)c(Br)c3C)OS(=O)(=O)c3ccccc32)cc(Br)c(O)c1Br,-2.065716616,1.0
2757,Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,-8.714080787,1.0
2763,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)n(C)c21,-2.568356722,1.0
2771,Nc1ccc(Cl)c(S(=O)(=O)O)c1,-1.26421166,1.0
2772,O=c1c(C2CC(c3ccc(-c4ccc(Br)cc4)cc3)Cc3ccccc32)c(O)oc2ccccc12,-8.139075014,1.0
2777,CCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-4.999763263,1.0
2782,Clc1[nH]cnc2ncnc1-2,-1.490127105,1.0
2783,COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,-0.091047603,1.0
2790,O=C(O)C(O)=C(O)C(=O)O,-1.699175365,1.0
2795,Cc1cc(O)c(C(C)C)cc1C1(c2cc(C(C)C)c(O)cc2C)OC(=O)c2ccccc21,-2.634023594,1.0
2819,Nc1ccc(S(=O)(=O)Nc2ccc(Br)cn2)cc1,-3.936341747,1.0
2820,NC(N)=NN=O,-1.976345048,1.0
2822,CC(=O)OCCCc1ccc(S(N)(=O)=O)cc1,-2.206336682,1.0
2823,N#CN=C1SCCN1Cc1ccc(Cl)nc1,-3.135467884,1.0
2825,COC(=O)N=C(S)Nc1ccccc1NC(S)=NC(=O)OC,-4.109639435,1.0
2826,O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,-4.772556397,1.0
2830,CCCOC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-4.523826301,1.0
2832,CCc1cc(C)cc(CC)c1-c1c(OC(=O)C(C)(C)C)n2n(c1=O)CCOCC2,-3.301594212,1.0
2836,Nc1cc(N)cc(C(=O)O)c1,-1.140879272,1.0
2838,CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,-0.580178106,1.0
2839,NC(=O)N=NC(N)=O,-3.520689355,1.0
2852,N#CNS(=O)(=O)c1ccc(N)cc1,-1.710597709,1.0
2854,NC1=CC(=O)C(=O)c2ccccc21,-3.840532648,1.0
2859,COc1ccc(C(=CC(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC,-3.896721087,1.0
2862,NC(N)=Nc1nc2ccccc2o1,-2.764513977,1.0
2866,NC1CCC(S(=O)(=O)C2CCC(N)CC2)CC1,-2.815193123,1.0
2869,C=C(C)C(=O)OCCOC(=O)NCCC(C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C,-4.195502982,1.0
2871,COC(=O)N(C(=O)N1COC2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,-6.421472303,1.0
2888,CN(CC(=O)O)C(=N)N,-0.993883538,1.0
2889,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)on1,-2.386567558,1.0
2890,NC(N)=NCC(=O)O,-1.51229148,1.0
2893,Nc1nc(=O)n(C2CSC(CO)O2)cc1F,-0.343918278,1.0
2894,C#CCOc1ccc(CCNC(=O)C(OCC#C)c2ccc(Cl)cc2)cc1OC,-4.991531958,1.0
2898,O=C(O)CCNC(=O)Nc1ccc([N+](=O)[O-])cc1,-2.704528,1.0
2902,O=C(O)c1ccc(O)c(O)c1O,-2.230755374,1.0
2903,CNc1ncnc2nc[nH]c12,-2.101770367,1.0
2905,Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cn2)cc1,-3.900573781,1.0
2909,NS(=O)(=O)c1ccc(SCCCO)s1,-1.425997303,1.0
2914,CC(=O)OCCCCCc1ccc(S(N)(=O)=O)cc1,-2.37621185,1.0
2923,OCCN1CC(O)C(O)C(O)C1CO,0.683547373,1.0
2924,Nc1cc(S(=O)(=O)O)ccc1O,-1.276898177,1.0
2925,CC1(C)CN=C(NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1,-7.916006263,1.0
2928,O=c1nc[nH]c2nc[nH]c12,-2.288791994,1.0
2935,Cc1ccc(S(=O)(=O)NCC(=O)O)cc1,-1.442803835,1.0
2946,Cn1c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21,-3.938186038,1.0
2949,CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)O)cc2)cc1,-3.860515828,1.0
2951,NS(=O)(=O)c1ccc(SCCCCO)c(F)c1,-2.446148676,1.0
2953,NS(=O)(=O)c1ccc(SCCO)c(F)c1,-1.622023956,1.0
2968,NS(=O)(=O)c1ccc(SCCCCO)s1,-1.45864597,1.0
2969,CC1(C)Nc2cccc3c(N=Nc4ccc(N=Nc5ccccc5)c5ccccc45)ccc(c23)N1,-2.659488347,1.0
2970,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,-4.003530664,1.0
2973,O=C(O)CP(=O)(O)O,0.447064978,1.0
2980,O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1cccc([N+](=O)[O-])c1,-4.991826068,1.0
2981,NS(=O)(=O)c1ccc(SCCCO)c(F)c1,-2.469527479,1.0
2994,Cc1c(NC(=O)Nc2ccccc2)c(=O)n(-c2ccccc2)n1C,-2.304234637,1.0
2996,O=c1c(C(CC(O)c2ccc(-c3ccc(Br)cc3)cc2)c2ccccc2)c(O)oc2ccccc12,-4.625246581,1.0
2998,OCC1OC(Oc2ccccc2)C(O)C(O)C1O,-0.934464558,1.0
3006,CCCCCCCCCCCCCCCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,-2.728199133,1.0
3008,CC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,-2.551277583,1.0
3009,Cc1ccc(S(=O)(=O)c2coc(S(N)(=O)=O)c2)cc1,-3.780072367,1.0
3010,O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,-2.662978479,1.0
3013,NS(=O)(=O)c1ccc(SCCCO)c([N+](=O)[O-])c1,-3.465873387,1.0
3014,Nc1nc(N)c2[nH]cnc2n1,-1.799919454,1.0
3016,CCCC(=O)c1c(C)cc(C)c(C2CC(=O)C(C(CC)=NOCC)=C(O)C2)c1C,-4.762700305,1.0
3018,CC(=O)OC1C2CCC3C(C)(O)C4CC(O)C(C)(C)C4(O)C(O)CC13CC2(C)O,-1.167811204,1.0
3024,COC(CNC(=O)N(CCCl)N=O)n1c(=O)[nH]cc(F)c1=O,-1.926471069,1.0
3027,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,-3.326489476,1.0
3029,COc1cc(C=NNC(N)=O)ccc1O,-3.542431189,1.0
3033,CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-2.637211674,1.0
3040,Cc1ccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)cc1,-4.024471985,1.0
3054,O=C(O)c1ccc(C(=O)O)o1,-2.193402903,1.0
3055,COC(=O)c1cc(S(N)(=O)=O)ccc1SCCCO,-2.370883017,1.0
3059,O=C(O)CCCCCCNS(=O)(=O)c1ccccc1,-2.047153131,1.0
3063,CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-5.221501175,1.0
3067,NC(CCSSCCC(N)C(=O)O)C(=O)O,-3.127671604,1.0
3074,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,-4.140556387,1.0
3076,O=C(O)CNCC(=O)O,-0.749429709,1.0
3083,OCc1ccccc1OCC1OC(O)C(O)C(O)C1O,-0.854731017,1.0
3086,CC1CCCCC1N1C(=O)C2CC(S(N)(=O)=O)C(Cl)CC2NC1C,-3.782973876,1.0
3092,NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)c(F)c1,-2.300124272,1.0
3094,O=C(O)C(O)C(O)C(O)C(O)CO,0.20707663,1.0
3098,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C,-3.349536537,1.0
3099,NS(=O)(=O)c1ccc(S(=O)(=O)CCO)c(F)c1,-1.933717305,1.0
3101,CCc1nc(C(=O)O)c(C(=O)O)[nH]1,-2.833807959,1.0
3103,Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)cc2c1,-0.122051247,1.0
3104,NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)cc1,-2.145166798,1.0
3107,NS(=O)(=O)c1ccc(SCCO)c([N+](=O)[O-])c1,-2.745543202,1.0
3118,Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,-1.327080153,1.0
3130,Nc1ccc(-c2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,-2.623728797,1.0
3132,CC(C)(O)CCS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,-1.943607562,1.0
3133,O=P(OCCCl)(OCCCl)OCC(CCl)(CCl)COP(=O)(OCCCl)OCCCl,-3.40018057,1.0
3137,NC(N)=NC(N)=Nc1ccc(S(=O)(=O)O)cc1,-2.012449138,1.0
3138,NS(=O)(=O)C1CC2C(CC1Cl)NC(C(Cl)Cl)NS2(=O)=O,-2.677435847,1.0
3141,CC1OC(Nc2ccc(S(N)(=O)=O)cc2)C(O)C(O)C1O,-0.502904854,1.0
3142,COc1ccc(C2OCC3C(c4ccc(OC5OC(CO)C(O)C(O)C5O)cc4OC)OCC23)cc1OC,-3.125944591,1.0
3143,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1NC(=O)c1cccc(I)c1C(=O)NC(C)(C)CS(C)(=O)=O,-7.35836783,1.0
3149,COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,-1.381965552,1.0
3153,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,-4.137307214,1.0
3157,Nc1ncnc2c1ncn2C1OC(CO)C(OP(=O)(O)O)C1O,-2.841647236,1.0
3160,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,-3.045999061,1.0
3172,CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,0.004063703,1.0
3173,Nc1[nH]c(=O)nc2nc[nH]c12,-3.383470665,1.0
3176,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,-3.845475944,1.0
3178,O=C(O)C1=CC(=C(c2ccc(O)c(C(=O)O)c2)c2ccc(O)c(C(=O)O)c2)C=CC1=O,-1.780574459,1.0
3185,CC(=O)NC1C(N=C(N)N)C=C(C(=O)O)OC1C(O)C(O)CO,-1.266283974,1.0
3188,C[Si](O[Si](C)(C)C)O[Si](C)(C)C,-7.046319538,1.0
3190,O=P(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,0.524256193,1.0
3191,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O,-2.763839629,1.0
3193,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,-1.913537917,1.0
3197,CC(C)C(NC(N)=O)C(=O)O,-1.532483318,1.0
3198,C=CCc1ccc(OCC(=O)O)c(OC)c1,-2.278636367,1.0
3210,Cc1c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)c(C)c1Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,-5.810243723,1.0
3213,FC(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,-6.301086527,1.0
3214,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-5.398748931,1.0
3220,FC(F)(F)C(F)(Cl)C(F)(F)Cl,-3.361969699,1.0
3224,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-8.421424519,1.0
3228,CC(C)C1CCCC1,-3.041454612,1.0
3230,CCCCC1CCCC1,-3.123483701,1.0
3231,CCC(C)CC(C)C,-3.066561705,1.0
3233,CCCCCCC(C)C,-3.15384534,1.0
3240,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.235298477,1.0
3241,FC(F)(Cl)C(F)(F)C(Cl)(Cl)Cl,-3.688534473,1.0
3242,FC(F)(F)C(F)(Br)C(F)(F)Br,-3.658615956,1.0
3244,FC(F)(F)C(F)(F)C(Cl)(Cl)Cl,-3.612006984,1.0
3245,ClC(Cl)(Cl)Br,-3.519094804,1.0
3246,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-7.825789038,1.0
3247,FC(Br)(Br)Br,-2.830461954,1.0
3249,CCCCCCC(C)C(C)CCCCCC,-3.014524374,1.0
3252,CC=CCCCCC,-3.666239418,1.0
3254,ClC(Cl)=C(Cl)C(Cl)=C(Cl)C(Cl)(Cl)Cl,-3.409017869,1.0
3255,C1=CC2C=CC1C2,-2.494630905,1.0
3284,CCc1ccccc1C1CCCC1,-1.046840486,1.0
3287,CCCc1c(C)cc(C)cc1C,-2.803714114,1.0
3292,CCCCCCCCCCCCCCCl,-3.001562145,1.0
3295,CC(C)CC(C)CC(C)(C)c1ccccc1,-3.151700096,1.0
3304,FC(F)(F)c1cccc(C(F)(F)F)c1,-3.718913643,1.0
3309,C=CCc1c(C)cc(C)cc1C,-2.813890031,1.0
3320,FC(F)(F)CCCl,-1.999302439,1.0
3329,CCCc1cc(Cl)cc(Cl)c1O,-3.311919073,1.0
3333,CCc1cc(Cl)cc(Cl)c1O,-2.886697634,1.0
3335,Cc1c(Cl)c(C)c(Cl)c(O)c1Cl,-4.656776676,1.0
3336,CCC(Cl)C(C)Cl,-2.694482043,1.0
3342,CCCC(Cl)CCl,-2.694482043,1.0
3347,ClCCCCCCl,-3.059421791,1.0
3349,Cc1cc(Cl)c(C)cc1O,-1.243965258,1.0
3363,CCC(CC)CC,-4.52,1.0
3364,CCC(CC)C(C)C,-5.082,1.0
3368,CCCC(CC)CC,-5.152,1.0
3369,CCC(CC)(CC)CC,-5.839999999,1.0
3370,CCC(C)(CC)CC,-5.145,1.0
3371,CCC(C)C(C)CC,-5.155,1.0
3372,CCCC(C)C(C)C,-5.082,1.0
3374,CCC(C)(C)CC(C)C,-5.48,1.0
3376,CCCC(C)(C)CCC,-5.585,1.0
3377,CCCCC(C)(C)CC,-5.63,1.0
3378,CC(C)CCC(C)C,-4.921,1.0
3380,CCCCCC(C)C(C)C,-6.291,1.0
3381,CCCC(C)C(C)(C)C,-5.55,1.0
3382,CCCC(C)(CC)CC,-5.71,1.0
3383,CCCC(C)(C)CC,-4.998,1.0
3384,CCC(C)CC(C)CC,-5.6,1.0
3385,CCCCC(C)CC(C)C,-6.103000001,1.0
3386,CCCC(CC)C(C)C,-5.65,1.0
3388,CCC(CC)CCC(C)C,-6.186999999,1.0
3389,CCC(C)CCC(C)CC,-6.213999999,1.0
3390,CCCCC(CC)CCC,-6.275999997,1.0
3391,CCC(C)(C)C(C)C,-5.063,1.0
3392,CCCCC(C)CCCC,-6.307999999,1.0
3393,CCCC(C)CC(C)C,-5.53,1.0
3396,CCCCC(C)C(C)CC,-6.271000003,1.0
3399,CCC(C)CC(CC)CC,-6.154999998,1.0
3400,CCCC(C)C(C)CC,-5.71,1.0
3401,CCCCCCC(C)CC,-6.367,1.0
3402,CC(C)CC(C)C(C)C,-5.5,1.0
3404,CCC(CC)C(C)(C)C,-5.55,1.0
3405,CCCCCC(C)CCC,-6.322000002,1.0
3406,CCC(C)(CC)C(C)C,-5.8,1.0
3408,CCCC(CCC)CCC,-6.138000001,1.0
3410,CCCCC(C)C(C)C,-5.71,1.0
3413,CC(C)C(C)C(C)(C)C,-5.534999999,1.0
3414,CCCCC(C)(CC)CC,-6.279999998,1.0
3415,CCC(C)CCCC(C)C,-6.202999999,1.0
3416,CCCC(C)C(C)CCC,-6.243,1.0
3417,CCC(C)(C)C(C)(C)C,-5.7,1.0
3418,CCCCC(CC)C(C)C,-6.221999998,1.0
3420,CCC(C)C(C)C(C)C,-5.675,1.0
3423,CCC(C(C)C)C(C)C,-5.62,1.0
3424,CCCC(CCC)C(C)C,-6.168999999,1.0
3426,CCC(C)(C)CCC(C)(C)CC,-6.921000006,1.0
3427,CC(CC(C)(C)C)CC(C)(C)C,-6.823999993,1.0
3429,CC[AsH2],-2.9114,1.0
3433,CCCCCCCCCCCCCCCCCCCCCCCCC,-7.84841797,1.0
3439,CC1C=C2C(CC1)C2(C)C,-4.67040017,1.0
3440,C1=CC2C3C=CC(C3)C2C1,-3.69800135,1.0
3457,CC(C)(C)C#CC(C)(C)C,-3.83,1.0
3464,CC(C)C#CC(C)(C)C,-3.62,1.0
3483,C1CCN(CCN2CCCCC2)CC1,-0.594,1.0
3485,C=NC,0.3249,1.0
3499,CCCCCCCCCCCCCl,-4.48,1.0
3502,CCCCCCC(C)c1ccccc1,-5.799999999,1.0
3513,CC(Br)Br,-1.179666305,1.0
3514,C=CC(C)=CCC=C(C)C,-4.831097102,1.0
3536,Cc1ccc2c(C)cccc2c1,-4.89,1.0
3564,Clc1cccnc1,-1.06,1.0
3579,CC(C)CC1OCC(C)CO1,-1.766346983,1.0
3619,CC(=O)F,-3.094,1.0
3630,COc1cccc(Br)c1,-3.12,1.0
3648,Clc1cc(Cl)cc(Oc2ccccc2)c1,-5.0605,1.0
3661,COc1ccc(Br)cc1,-3.02,1.0
3710,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1,-2.712618893,1.0
3728,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,-5.787579742,1.0
3733,CCCC(=O)OC(C)C,-1.94,1.0
3741,Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1,-5.1891,1.0
3743,CCCCCCCCCCCC(=O)OCCC,-6.280000001,1.0
3775,Brc1ccc(Oc2ccccc2)cc1,-4.714,1.0
3793,CCCCCCCCCCCC(=O)OCCCC,-6.770000004,1.0
3824,CCCC=CCCCCCCCOC(C)=O,-4.614433542,1.0
3829,CC=CC=CCCCCCCCO,-3.854258876,1.0
3832,Clc1cccc(Oc2ccc(Cl)cc2Cl)c1,-5.4414,1.0
3835,CCCCCCCCCCCC(=O)OCC,-5.8,1.0
3838,CCOCCCl,-0.92,1.0
3839,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-7.70999213,1.0
3847,CN(C)C1CSSSC1,-0.334187022,1.0
3850,COc1ccccc1Br,-2.58,1.0
3860,COc1cccc(N=C=S)c1,-3.57,1.0
3863,c1csnn1,0.5878,1.0
3877,CCCCC=CCCCCOC(C)=O,-4.556970099,1.0
3883,Cc1ccc([N+](=O)[O-])cc1Cl,-3.407104731,1.0
3888,Clc1ccc(Oc2cccc(Cl)c2Cl)cc1,-5.3099,1.0
3895,Sc1nsc(S)n1,-1.7618,1.0
3905,CC(C)CC#N,-0.806,1.0
3912,CC1(C)Cc2cccc(O)c2O1,-2.17557212,1.0
3914,Cc1cnns1,0.0963,1.0
3915,CCOc1cc(C)ccc1O,-1.649639157,1.0
3920,CC(C)c1cc(O)c(=O)ccc1Br,-3.6698,1.0
3922,COc1ccc(N=C=S)cc1,-3.6,1.0
3923,COc1ccc(-c2ccccc2)cc1,-3.822897556,1.0
3928,CCCCC=CCCCCCCOC(C)=O,-5.600447896,1.0
3931,ClC1=C(Cl)C2(Cl)C3C4OC4(Cl)C(Cl)C3C1(Cl)C2(Cl)Cl,-7.265397248,1.0
3932,c1ccc(N2CCSCC2)cc1,-1.2536,1.0
3933,CCCCC=CCCCCCCCCO,-4.969167727,1.0
3937,Oc1cc(Cl)c(O)c(Cl)c1Cl,-1.5334,1.0
3939,CC1CC(Cl)CCC1C(=O)OC(C)(C)C,-2.36688913,1.0
3940,CN=C(S)NC,0.9823,1.0
3941,Cc1cc2c(cn1)Cc1cccc(C)c1-2,-1.5678,1.0
3944,Cc1ccc(CCN)cc1,-0.743613847,1.0
3945,COC(=O)c1cc(Cl)ccc1Cl,-3.372319764,1.0
3946,O=C(S)c1cccnc1,-1.3801,1.0
3949,CCCC1CC(C)(OC(C)=O)CCO1,-1.903691502,1.0
3950,Nc1ccc(Cl)cc1C(F)(F)F,-2.291305345,1.0
3952,CCC=CCCCCCCCCCCOC(C)=O,-4.665174561,1.0
3962,C=CCC#N,-0.309,1.0
3978,Cc1cc(O)ccc1Br,-2.0415,1.0
3983,COC1CC2CC1C1CC(C=O)CC21,-1.650922717,1.0
3986,CCCCC=CCCCCCCCCOC(C)=O,-6.706567246,1.0
3992,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-6.314449356,1.0
3997,CC(C)=CC1C(C(=O)OCc2ccc(C)cc2C)C1(C)C,-6.900690529,1.0
4008,CCCCSP(SCCCC)SCCCC,-5.11321519,1.0
4011,CC(C)C1OCC2(CO1)COC(C(C)C)OC2,-3.1138,1.0
4012,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.296062682,1.0
4024,CC(C)C(C)C1(C)CC1C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,-0.982782551,1.0
4025,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.85477937,1.0
4028,CCCCc1ccc(N)cc1,-2.609,1.0
4030,CC(C)CC1CC(C)(O)CCO1,2.210956445,1.0
