,C_ID,Name,InChIKey,SMILES,CAS,LogS
120,C-121,,BVWDWBBIQPIAHW-UHFFFAOYSA-N,OC(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)O.C/C(=C\C=C\N1CCCC1)/C=[N+]1CCCC1.C/C(=C\C=C\N1CCCC1)/C=[N+]1CCCC1.O.O,,-8.774697648
121,C-122,,FCKJYANJHNLEEP-SRLFHJKTSA-N,O[C@H]1CCC(=C)/C(=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@@H](CCC(C(O)(C)C)O)C)C)/C1,,-8.731026256
122,C-123,,GMRQFYUYWCNGIN-NKMMMXOESA-N,O[C@H]1C[C@H](O)C(=C)/C(=C\C=C\2/CCC[C@]3([C@H]2CC[C@@H]3[C@@H](CCCC(O)(C)C)C)C)/C1,,-8.72489756
123,C-124,,CTVRBEKNQHJPLX-UHFFFAOYSA-N,Clc1cc(Cl)c(c(c1)Cl)c1cc(Cl)cc(c1Cl)Cl,,-8.71
124,C-125,,ICOAEPDGFWLUTI-UHFFFAOYSA-N,Clc1cc(Cl)cc(c1c1c(Cl)cc(cc1Cl)Cl)Cl,,-8.71
125,C-126,,XBZKJGBIPSQKAU-UHFFFAOYSA-N,Brc1ccc2c(c1)C(=O)c1c3c2ccc(c3ccc1)Br,,-8.695689899
126,C-127,,GTWNJZNRBRCACB-UHFFFAOYSA-N,OC(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)O.CCN(CCCC(Nc1cc(OC)cc2c1NCCC2)C)CC,,-8.688584265
127,C-128,,IPPMKVWUPMOGFL-UHFFFAOYSA-N,OC(=O)c1cc2ccccc2c(c1O)Cc1c(O)c(cc2c1cccc2)C(=O)O.CCN(CCCC(Nc1cc(OC)cc2c1nccc2)C)CC,,-8.686103474
128,C-129,,BBMULGJBVDDDNI-OWKLGTHSSA-N,CC[C@@H](C(=O)[C@H]([C@H]([C@@H](CCc1ccc(c(c1C(=O)O)O)C)C)O)C)[C@H]1O[C@](C[C@@H]1C)(CC)[C@H]1CC[C@]([C@@H](O1)C)(O)CC,,-8.679420524
129,C-130,,LHRCREOYAASXPZ-UHFFFAOYSA-N,c1ccc2c(c1)c1cc3ccc4c(c3cc1cc2)cccc4,,-8.6599998
130,C-131,,LEQYZWFWTZQBAZ-UHFFFAOYSA-N,Cc1cc(C)cc(c1CNCC1CCC(CC1)CNCc1c(C)cc(cc1C)C)C.Cl.Cl,,-8.65966634
131,C-132,,LKHLFUVHHXCNJH-UHFFFAOYSA-N,Clc1cc(Cl)c(cc1c1c(Cl)ccc(c1Cl)Cl)Cl,,-8.6499996
132,C-133,,FZFUUSROAHKTTF-UHFFFAOYSA-N,Clc1ccc(c(c1c1c(Cl)ccc(c1Cl)Cl)Cl)Cl,,-8.6499996
133,C-134,,BAYNABZLZVULMV-UHFFFAOYSA-N,Clc1ccccc1CNCCCCCCCCCCCNCc1ccccc1Cl.Cl.Cl,,-8.638013709
134,C-135,,FCFNRCROJUBPLU-UYBNATROSA-N,C[C@@H]1OC(=O)C(NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@H](C)OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC(=O)[C@@H](OC(=O)[C@H](NC(=O)[C@H](OC(=O)[C@@H](NC1=O)C(C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C,,-8.624900759
135,C-136,,IFLREYGFSNHWGE-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)cc2c(c1)cccc2,,-8.6000004
136,C-137,,BQHCQAQLTCQFJZ-UHFFFAOYSA-N,Clc1cc(Cl)c(c(c1)c1cc(Cl)c(cc1Cl)Cl)Cl,,-8.6000004
137,C-138,,RVWLHPJFOKUPNM-UHFFFAOYSA-N,Clc1cccc(c1Cl)c1c(Cl)c(Cl)cc(c1Cl)Cl,,-8.6000004
138,C-139,,YREQHYQNNWYQCJ-UHFFFAOYSA-N,CCOc1ccc(cc1)C(COCc1cccc(c1)Oc1ccccc1)(C)C,,-8.6000004
139,C-140,,NEQZNVCTZFSAIO-UHFFFAOYSA-N,OC(c1ccccc1)(c1cccc(n1)C(c1ccccc1)(Cc1ccccc1)O)Cc1ccccc1,,-8.587213975
140,C-141,,MOFVSTNWEDAEEK-UHFFFAOYSA-M,[O-]S(=O)(=O)CCCCN1c2ccc3c(c2C(/C/1=C\C=C\C=C\C=C\C1=[N+](CCCCS(=O)(=O)[O-])c2c(C1(C)C)c1ccccc1cc2)(C)C)cccc3.[Na+],,-8.580292169
141,C-142,,MVWHGTYKUMDIHL-UHFFFAOYSA-N,Clc1cc(Cl)c(cc1c1cc(Cl)c(cc1Cl)Cl)Cl,,-8.5600004
142,C-143,,IUUDHOBDQKMUFS-UHFFFAOYSA-N,BrCCN(c1ccc(cc1)OC(=O)c1ccc(cc1)c1ccccc1)CCBr,,-8.552550872
143,C-144,,PXUVKPNONSFCNO-UHFFFAOYSA-N,N#CC(C(C)C)(Cc1cccc2c1cccc2)CC[NH+](CC=C(C)C)CC=C(C)C.[Cl-],,-8.531957912
144,C-145,,HHQKNFDAEDTRJK-LIOWZGMGSA-N,CCC(=O)[C@H]([C@H]([C@@H](C[C@H]([C@H]1OC(=O)C[C@@]2(O)CC=C([C@H](O2)/C(=C/CCC[C@H](/C=C/[C@@H](C[C@H]1C)C)O[C@@H]1O[C@H](C)[C@H]([C@@H](C1)OC(=O)N)O)/C)C)C)C)O)C,,-8.526746539
145,C-146,,MJNIWUJSIGSWKK-UHFFFAOYSA-N,CCCC(=O)OCC(C(C(Cn1c2cc(C)c(cc2nc2c1nc(=O)[nH]c2=O)C)OC(=O)CCC)OC(=O)CCC)OC(=O)CCC,,-8.51203745
146,C-147,,DTUFJJOVXZRLNG-UHFFFAOYSA-L,NC1CCCCCCC1.NC1CCCCCCC1.[Cl-].[Cl-].[Pt+2],,-8.493659187
147,C-148,,HAXBIWFMXWRORI-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)c2c3c1cccc3ccc2,,-8.4899998
148,C-149,,JVKYZPBMZPJNAJ-OQFNDJACSA-N,O[C@H]1CC[C@]2(C(=CC[C@@H]3[C@@H]2CC[C@]2([C@H]3C[C@H]3[C@@H]2[C@H](C)[C@@H]2N3C[C@H](CC2)C)C)C1)C,,-8.481563875
149,C-150,,HKYGTNQCXCKJAW-UHFFFAOYSA-L,CC[N+]1(CCCCCCCCCC[N+]2(CC)CCCCC2)CCCCC1.[Br-].[Br-],,-8.470966841
150,C-151,,ROPXFXOUUANXRR-YPKPFQOOSA-N,CCCCC(COC(=O)/C=C\C(=O)OCC(CCCC)CC)CC,,-8.463936356
151,C-152,,AQJLRRRVSDFMAQ-UHFFFAOYSA-M,COc1cc(C[N+]2(CCCCC2)CCOCCC2CCC3CC2C3(C)C)c(cc1OC)Br.[Br-],,-8.456581962
152,C-153,,SREQLAJQLXPNMC-DXYSAURFSA-N,COC(=O)/C=C(/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)\C)\C,,-8.444499382
153,C-154,,BXDAOUXDMHXPDI-UHFFFAOYSA-N,CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F.Cl.Cl,,-8.443570465
154,C-155,,HTFJZNJYLBRWHS-UHFFFAOYSA-N,Clc1cccc(c1CNCC1CCC(CC1)CNCc1c(Cl)cccc1Cl)Cl.Cl.Cl,,-8.436839231
155,C-156,,WAGUALLVPHOILS-UHFFFAOYSA-N,Clc1ccc(cc1Cl)CNCC1CCC(CC1)CNCc1ccc(c(c1)Cl)Cl.Cl.Cl,,-8.436839231
156,C-157,,ZAWVEQPFRDHWIY-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)CNCC1CCC(CC1)CNCc1ccc(cc1Cl)Cl.Cl.Cl,,-8.436839231
157,C-158,,VQQKIXKPMJTUMP-UHFFFAOYSA-N,Clc1cccc(c1Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl,,-8.4200001
158,C-159,,IVTJRTIQLPWTJP-BJFQDICYSA-N,CCCCCOc1ccc(c2c1cccc2)C(=N)[NH+](CCCC)CCCC.[Cl-],,-8.414355099
159,C-160,,MZXYOYJKGHWUEO-BJFQDICYSA-N,CCCCCCCOc1ccc(c2c1cccc2)C(=N)[NH+](CCC)CCC.[Cl-],,-8.414355099
160,C-161,,PSICOFASYZDHQP-UHFFFAOYSA-N,C=CCN(CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F)CC=C,,-8.411013505
161,C-162,,LXMQMMSGERCRSU-UHFFFAOYSA-N,FC(c1cccc(c1)C(n1cncn1)(c1ccccc1)c1ccccc1)(F)F,,-8.3999996
162,C-163,,OWZREIFADZCYQD-HBFSDRIKSA-N,N#C[C@@H](c1cccc(c1)Oc1ccccc1)OC(=O)[C@@H]1[C@H](C1(C)C)C=C(Br)Br,,-8.3999996
163,C-164,,DCAYPVUWAIABOU-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC,,-8.3999996
164,C-165,,GLDOVTGHNKAZLK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCO,,-8.3999996
165,C-166,,MDLAAYDRRZXJIF-UHFFFAOYSA-N,Fc1ccc(cc1)C(c1ccc(cc1)F)CCCN1CCC(CC1)(O)c1ccc(c(c1)C(F)(F)F)Cl,,-8.385256623
166,C-167,,LAYLQVBQIBQVLL-UHFFFAOYSA-N,CCOC(=O)CCCCCCCCC(c1ccc(cc1)I)C,,-8.376413208
167,C-168,,BTVYFIMKUHNOBZ-ODRIEIDWSA-N,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C2=O)c2C(=O)C=C(C(=O)c2c(c3C)O)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]1C)OC(=O)C)C)O)C)O)C)/C,,-8.374113388
168,C-169,,CNEOZRIZTKXNDU-UHFFFAOYSA-N,[O-]C(=O)C(=O)[O-].Clc1cccc(c1)C1(CC[NH+](CC1)C(CCC(=O)c1ccccc1)F)C(=O)[NH+]1CCCC1,,-8.372515236
169,C-170,,GAOZTHIDHYLHMS-KEOBGNEYSA-N,CO[C@H]([C@@H]([C@H]1O[C@@]2(CC[C@@](O2)(C)[C@H]2CC[C@@](O2)(CC)[C@@H]2O[C@H](C[C@@H]2C)[C@H]2O[C@@](O)(CO)[C@@H](C[C@@H]2C)C)C[C@@H]([C@H]1C)O)C)[C@@H](C(=O)O)C,,-8.349524225
170,C-171,,JYYFMIOPGOFNPK-AGRJPVHOSA-N,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC,,-8.334127951
171,C-172,,HMSWAIKSFDFLKN-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCCCCCC,,-8.3299999
172,C-173,,JFJZZMVDLULRGK-URLMMPGGSA-O,COc1cc2CCN([C@@H]3c2cc1Oc1cc(ccc1O)C[C@@H]1c2c(CC[N+]1(C)C)cc(c(c2Oc1ccc(C3)cc1)O)OC)C,,-8.327264912
173,C-174,,RPUMZMSNLZHIGZ-UHFFFAOYSA-N,Clc1cc(Cl)c(cc1c1ccc(c(c1Cl)Cl)Cl)Cl,,-8.3199997
174,C-175,,PZHBZYPUUCYOIA-UHFFFAOYSA-N,CN(c1ccc2c(c1)cccc2)C(=S)Oc1ccc2c(c1)cccc2,,-8.313139462
175,C-176,,IECPWNUMDGFDKC-MZJAQBGESA-N,CC(=O)O[C@H]1C[C@]2([C@H](/C/1=C(/C(=O)O)\CCC=C(C)C)C[C@H]([C@@H]1[C@]2(C)CC[C@@H]2[C@]1(C)CC[C@H]([C@H]2C)O)O)C,,-8.302983458
176,C-177,,TZMHVHLTPWKZCI-UHFFFAOYSA-N,Clc1c(Cl)cc(c(c1Cl)c1ccc(c(c1Cl)Cl)Cl)Cl,,-8.3000002
177,C-178,,ZFFZCBQVQKRBHW-QREUMGABSA-N,CCCCCCCOc1ccc(c2c1cccc2)C(=N)[NH+](C(C)C)C(C)C.[Cl-],,-8.287333411
178,C-179,,PRVPQDZPPCTAMN-UHFFFAOYSA-N,Clc1ccc(nc1)OCCCCCNCCSSCCNCCCCCOc1ccc(cn1)Cl.Cl.Cl,,-8.28220656
179,C-180,,FTOVXSOBNPWTSH-UHFFFAOYSA-N,c1ccc2c(c1)c1cc3ccccc3c3c1c2ccc3,,-8.2299995
180,C-181,,HQVZOORKDNCGCK-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)Cc1cc(ccc1O)C(CC(C)(C)C)(C)C,,-8.224437629
181,C-182,,KBNIFDASRCWYGC-GXNXWABVSA-J,Cc1cc(ccc1N/N=C/1\C=Cc2c(C1=O)c(N)c(cc2S(=O)(=O)[O-])S(=O)(=O)[O-])c1ccc(c(c1)C)N/N=C/1\C=Cc2c(C1=O)c(N)c(cc2S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+],,-8.212514549
182,C-183,,BNXDKTBMUIPKNM-UHFFFAOYSA-L,CC[N+](C1c2ccccc2c2c1cccc2)(CCCCCCCCCC[N+](C1c2ccccc2c2c1cccc2)(CC)CC)CC.[Br-].[Br-],,-8.198091315
183,C-184,,FIERVDLXKNFTPK-UHFFFAOYSA-N,CC(Nc1ccnc2c1ccc(c2)Cl)CN1CCN(CC1)CC(Nc1ccnc2c1ccc(c2)Cl)C,,-8.19387684
184,C-185,,FMMWHPNWAFZXNH-UHFFFAOYSA-N,c1ccc2c(c1)c1ccc3c4c1c(c2)ccc4ccc3,,-8.1899996
185,C-186,,BRZHTUISXPQTLF-QYEGGRDRSA-N,CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@@]2([C@]1(C)CC[C@@H](C2)OC(=O)CCC(=O)O)O)OC(=O)C)C)C,,-8.180970934
186,C-187,,ZXQYGBMAQZUVMI-XYRWEVSHSA-N,N#C[C@@H](c1cccc(c1)Oc1ccccc1)OC(=O)[C@@H]1[C@H](C1(C)C)/C=C(/C(F)(F)F)\Cl,,-8.1800003
187,C-188,,MRLUSTSQCUMQPV-UHFFFAOYSA-N,N(CC1CCC(CC1)CNCCC1CCCCC1)CCC1CCCCC1.Cl.Cl,,-8.178152151
188,C-189,,MKUZQGZKPPDJFJ-UHFFFAOYSA-N,C1CCCCCC(C1)NCC1CCC(CC1)CNC1CCCCCCC1.Cl.Cl,,-8.178152151
189,C-190,,CBFCDTFDPHXCNY-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCC,,-8.1700001
190,C-191,,QFLRLGOOCOLLPE-UHFFFAOYSA-L,C[N+](C1c2ccccc2c2c1cccc2)(CCCCCCCCCC[N+](C1c2ccccc2c2c1cccc2)(C)C)C.[Br-].[Br-],,-8.165443184
191,C-192,,UDKVBVICMUEIKS-UHFFFAOYSA-N,CCN(CCCC(Nc1c2cc(OC)ccc2nc2c1ccc(c2)Cl)C)CC.Cl.Cl,,-8.15755413
192,C-193,,BLABUAQFKZONEO-UHFFFAOYSA-N,CC(CC(C)(C)C)(NCC1CCC(CC1)CNC(CC(C)(C)C)(C)C)C.Cl.Cl,,-8.144741192
193,C-194,,HWYDUXWJTPHYRD-UHFFFAOYSA-N,Clc1ccc(cc1)c1nc2c(o1)ccc(c2)C(c1n[nH]nn1)C,,-8.14367658
194,C-195,,AHPSBPRPKMMFHX-UHFFFAOYSA-N,C1CCC(CC1)CCNCC1CCC(=CC1)CNCCC1CCCCC1.CC(=O)O.CC(=O)O,,-8.135362184
195,C-196,,UONFEYAYBJCNHL-CAOOACKPSA-N,Clc1ccc2c(c1)/C(=C/CCN1CCCCC1)/c1c(S2)cccc1,,-8.133055994
196,C-197,,JGWRCGHPVAOURY-UHFFFAOYSA-N,CCCCCCCCC=C([NH2+]Cc1ccccc1Cl)[NH2+]Cc1ccccc1Cl.[Cl-].[Cl-],,-8.118242683
197,C-198,,GBRBCGCLXXISRC-MPQAZLLSSA-N,Clc1ccccc1/C=N/CC1CCC(CC1)C/N=C/c1ccccc1Cl.Cl.Cl,,-8.107912568
198,C-199,,CNCOQPXJERKGEX-UHFFFAOYSA-N,CC[NH+](CCOC(=O)C(c1ccc2c(c1)cccc2)c1ccc2c(c1)cccc2)CC.[Cl-],,-8.101052559
199,C-200,,JBCLGHRMQCEPFM-UHFFFAOYSA-N,CCOC(=O)c1c[nH]c2c(c1=O)cc(c(c2)OCC1CC1)OCC1CC1,,-8.094372969
200,C-201,,KFKRXESVMDBTNQ-AMPAVEGJSA-N,OC(=O)CCC1=C(C)/C/2=C/c3[nH]c(c(c3C)C(O)C)/C=c/3\[nH]/c(=C\C4=N/C(=C\C1=N2)/C(=C4C)CCC(=O)O)/c(C(O)C)c3C,,-8.082604066
201,C-202,,NAMVGYMNDWZPDQ-UHFFFAOYSA-N,O=C1N(c2ccccc2)N(C(=O)C1C1(C2C(=O)N(N(C2=O)c2ccccc2)c2ccccc2)C(=O)N(N(C1=O)c1ccccc1)c1ccccc1)c1ccccc1,,-8.063091116
202,C-203,,WDECIBYCCFPHNR-UHFFFAOYSA-N,c1ccc2c(c1)c1ccc3c(c1cc2)cccc3,,-8.0600004
203,C-204,,FBTUMDXHSRTGRV-WKBHQTPHSA-N,COc1cccc2c1C(=O)c1c(O)c3[C@@H](O[C@H]4C[C@H](N)[C@@H]([C@@H](O4)C)O)C[C@](Cc3c(c1C2=O)O)(O)/C(=N\NC(=O)c1ccccc1)/C,,-8.04292561
204,C-205,,PRMOCPYCVSHNMG-UHFFFAOYSA-N,BrCCN(c1ccc(cc1)OC(=O)c1ccccc1C(C)C)CCBr,,-8.040945873
205,C-206,,HAPOJKSPCGLOOD-UHFFFAOYSA-N,c1ccc2c(c1)c1cc3ccccc3cc1C2,,-8.04
206,C-207,,LPGWZGMPDKDHEP-HLTPFJCJSA-N,CC[C@@]12CN3CCc4c([C@@](C[C@@H]([C@H]2O1)C3)(C(=O)OC)c1cc2c(cc1OC)N([C@@H]1[C@@]32CCN2[C@H]3[C@@](CC)(C=CC2)[C@H]([C@]1(O)C(=O)OC)OC(=O)C)C)[nH]c1c4cccc1,,-8.029412242
207,C-208,,DFAXIWKIBAGXSH-UHFFFAOYSA-N,COc1ccc(cc1)CCCC[NH2+]CCSSCC[NH2+]CCCCc1ccc(cc1)OC.[Cl-].[Cl-],,-8.021587696
208,C-209,,KAATUXNTWXVJKI-HBFSDRIKSA-N,N#C[C@@H](c1cccc(c1)Oc1ccccc1)OC(=O)[C@@H]1[C@H](C1(C)C)C=C(Cl)Cl,,-8.0200005
209,C-210,,CZCHIEJNWPNBDE-UHFFFAOYSA-N,CCc1oc2c(c1C(=O)c1cc(I)c(c(c1)I)O)cccc2,,-8.019623727
210,C-211,,OXLHOZMVPXHJLA-UHFFFAOYSA-N,N#CC(c1cccc2c1cccc2)(C(C)C)CC[NH+](CC=C(C)C)CC=C(C)C.[Cl-],,-8.012497131
211,C-212,,BTAGRXWGMYTPBY-UHFFFAOYSA-N,Clc1c(ccc(c1Cl)Cl)c1ccc(c(c1Cl)Cl)Cl,,-8.0100002
212,C-213,,KHNYNFUTFKJLDD-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2c2cccc3c2c1ccc3,,-8.0
213,C-214,,INISTDXBRIBGOC-BJKOFHAPSA-N,N#C[C@@H](c1cccc(c1)Oc1ccccc1)OC(=O)[C@@H](C(C)C)Nc1ccc(cc1Cl)C(F)(F)F,,-8.0
214,C-215,,GBABOYUKABKIAF-IELIFDKJSA-N,CCC1=C[C@@H]2CN(C1)Cc1c3ccccc3[nH]c1[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N([C@@H]1[C@@]32CCN2[C@H]3[C@@](CC)(C=CC2)[C@H]([C@]1(O)C(=O)OC)OC(=O)C)C,,-7.968782462
215,C-216,,BGHCVCJVXZWKCC-UHFFFAOYSA-N,CCCCCCCCCCCCCC,,-7.96
216,C-217,,ZTYGXAJTOOFVGB-UHFFFAOYSA-N,CC[NH+](CCCCCCCCCCCC1(c2ccccc2)C(=O)Oc2c1cccc2)CC.[Cl-],,-7.946501933
217,C-218,,ZTACEXAAXMFRGD-UHFFFAOYSA-N,Cc1ccccc1CN1CCN(CC1)CCOC(c1ccccc1Cl)c1ccccc1.Cl.Cl,,-7.945376259
218,C-219,,PPQNQXQZIWHJRB-UHFFFAOYSA-N,Cc1ccc2c3c1CCc3c1c(c2)c2ccccc2cc1,,-7.9200001
219,C-220,,GGMPTLAAIUQMIE-UHFFFAOYSA-N,Clc1c(c2ccccc2)c(Cl)c(c(c1Cl)Cl)Cl,,-7.9200001
220,C-221,,KQBFUDNJKCZEDQ-UHFFFAOYSA-N,Clc1cc(Cl)c(cc1c1c(Cl)cc(c(c1Cl)Cl)Cl)Cl,,-7.9200001
221,C-222,,HVVINGXJHBOTJQ-UHFFFAOYSA-N,Cc1ccc2c(c1)ccc1c2cc2cccc3c2c1CC3,,-7.9200001
222,C-223,,DJEUXBQAKBLKPO-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)c1c(Cl)c(Cl)c(c(c1Cl)Cl)Cl,,-7.9200001
223,C-224,,OPKYDBFRKPQCBS-UHFFFAOYSA-N,Clc1ccc(c(c1)c1ccc(c(c1Cl)Cl)Cl)Cl,,-7.9099998
224,C-225,,WLCFKPHMRNPAFZ-UHFFFAOYSA-M,CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(C)C.[Cl-],,-7.903704189
225,C-226,,VRNDXFKUQLCBRG-UHFFFAOYSA-N,CCCCCCCCCCCCCC(=O)OCCCN1CCCCC1C,,-7.903584094
226,C-227,,UJFIOYBFWBTUIG-UHFFFAOYSA-N,FC(c1ccccc1C[NH2+]CC12CCC(CC1)(CC2)C[NH2+]Cc1ccccc1C(F)(F)F)(F)F.[Cl-].[Cl-],,-7.901725612
227,C-228,,WPRUOIPXURAXBE-UHFFFAOYSA-N,CN(CCC=C1c2cc(Br)ccc2Sc2c1cc(Br)cc2)C.Cl,,-7.901328682
228,C-229,,AFCKBLSDCKJRLH-UHFFFAOYSA-N,Brc1ccccc1CNCC1CCC(CC1)CNCc1ccccc1Br.Cl.Cl,,-7.899652518
229,C-230,,OYTINQKRJLYRPF-UHFFFAOYSA-N,Brc1ccc(cc1)CNCC1CCC(CC1)CNCc1ccc(cc1)Br.Cl.Cl,,-7.899652518
230,C-231,,MMYHZEDBTMXYAF-UHFFFAOYSA-N,Brc1cc(Br)c(c(c1)c1cc(Br)cc(c1O)Br)OP(=O)(O)O,,-7.895697951
231,C-232,,GGGATFRVOBEKQO-UHFFFAOYSA-N,Brc1cc(O)c(c(c1)Br)c1c(Br)cc(cc1OP(=O)(O)O)Br,,-7.89552185
232,C-233,,DTCVSBBTVQOZPW-DCXSSQDFSA-N,CCCCOc1ccc(c2c1cccc2)C(=N)[NH+](CCCC)CCCC.[Cl-],,-7.894071769
233,C-234,,LAHWLEDBADHJGA-UHFFFAOYSA-N,Clc1ccc(c(c1)c1cc(Cl)c(cc1Cl)Cl)Cl,,-7.8899999
234,C-235,,VRRFWYJFMGDZAJ-UHFFFAOYSA-N,C[NH+](CCOC(C1c2ccccc2c2c1cccc2)C1c2ccccc2c2c1cccc2)C.[Cl-],,-7.884950343
235,C-236,,BJGSKLLZKPRQPU-UHFFFAOYSA-N,CCN(CCN1c2ccccc2Sc2c1cc(cc2)C(C)(C)C)CC.Cl,,-7.874521815
236,C-237,,KDQYKOUUVSPPPI-UHFFFAOYSA-N,CCC(c1ccc2c(c1)N(CCCN(C)C)c1c(S2)cccc1)(C)C.Cl,,-7.874521815
237,C-238,,GBROPGWFBFCKAG-UHFFFAOYSA-N,c1ccc2c(c1)c1ccc3c(c1cc2)ccc1c3cccc1,,-7.8699999
238,C-239,,LALCYSXRFOWHLO-UHFFFAOYSA-N,FC(c1ccccc1CNCC1CCC(CC1)CNCc1ccccc1C(F)(F)F)(F)F.Cl.Cl,,-7.868095608
239,C-240,,VOCBWIIFXDYGNZ-IXKNJLPQSA-N,CCCCCCC(=O)O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,,-7.867914368
240,C-241,,YMSBKLBNDJAACW-UHFFFAOYSA-N,FC(c1ccc2c(c1)N(CCCNCCN1CCOCC1)c1c(S2)cccc1)(F)F.Cl,,-7.866203051
241,C-242,,KVFJBIQWENJTDM-UHFFFAOYSA-N,c1ccc2c(c1)ccc1c2cc2cccc3c2c1CC3,,-7.8499999
242,C-243,,FNCVZYRPXOZNSM-UHFFFAOYSA-N,O=C(c1ccccc1)Nc1ccc(c2c1C(=O)c1ccccc1C2=O)Cl,,-7.843278409
243,C-244,,MBHNWCYEGXQEIT-UHFFFAOYSA-N,OCCN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(cc2)C(F)(F)F.Cl.Cl,,-7.829998608
244,C-245,,ICKMASVVMCGZLR-UHFFFAOYSA-N,CC(=O)Oc1c(I)cc(cc1C(=O)Nc1ccc(cc1)Cl)I,,-7.824530476
245,C-246,,XRCJOMAARACHTL-UHFFFAOYSA-N,CCCCCCCC(C(=O)OCC)CCCCCCC,,-7.821600569
246,C-247,,LCXMEXLGMKFLQO-UHFFFAOYSA-N,Clc1ccc(cc1Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl,,-7.8200002
247,C-248,,KEUDYNSIGHFSQH-UHFFFAOYSA-N,BrCCN(c1ccc(cc1)OC(=O)c1cccc(c1)C(F)(F)F)CCBr,,-7.808232024
248,C-249,,JJWKNGOUNQRAIP-UHFFFAOYSA-N,BrCCN(c1ccc(cc1)OC(=O)c1ccc(cc1)C(F)(F)F)CCBr,,-7.808232024
249,C-250,,TXVHTIQJNYSSKO-UHFFFAOYSA-N,c1ccc2c(c1)c1cccc3c1c1c2cccc1cc3,,-7.8000002
250,C-251,,RKLLTEAEZIJBAU-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)c1ccc(c(c1)Cl)Cl,,-7.8000002
251,C-252,,LACXVZHAJMVESG-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)c1ccc(c(c1Cl)Cl)Cl,,-7.8000002
252,C-253,,TYUMAYSMJLPFAN-UHFFFAOYSA-N,COc1cc(O)c2c(c1)oc(cc2=O)c1ccc(c(c1)c1c(O)cc(c2c1oc(cc2=O)c1ccc(cc1)O)O)O,,-7.788082722
253,C-254,,YWEZXUNAYVCODW-RBUKOAKNSA-N,CCCCCc1cc(O)cc(c1[C@@H]1C=C(C)CC[C@H]1C(=C)C)O,,-7.756426227
254,C-255,,GGEQGDSOSYWSPU-UHFFFAOYSA-N,FC(c1ccc2c(c1)N(CCCN1CCN(CC1)CCC1OCCCO1)c1c(S2)cccc1)(F)F.OC(=O)CCC(=O)O.OC(=O)CCC(=O)O,,-7.750877566
255,C-256,,WAGUNVVOQBKLDL-UHFFFAOYSA-J,O=S(=O)(c1ccc(cc1)NC(S(=O)(=O)[O-])CC(S(=O)(=O)[O-])c1ccccc1)c1ccc(cc1)NC(S(=O)(=O)[O-])CC(S(=O)(=O)[O-])c1ccccc1.[Na+].[Na+].[Na+].[Na+],,-7.730914114
256,C-257,,QAZKXHSIKKNOHH-UHFFFAOYSA-N,Clc1ccc2c(c1)N(CCCN1CCC(CC1)(C(=O)N)N1CCCCC1)c1ccccc1CC2,,-7.729425753
257,C-258,,OSIAKYRUAHXXOZ-UHFFFAOYSA-N,OC(c1ccccc1)(C1CCCC(N1)C(c1ccccc1)(Cc1ccccc1)O)Cc1ccccc1,,-7.729230269
